LEA Code,District Name,School Code,School Name,Organization Type,School Type,Low Grade,High Grade,Address,City,State,Zip,County,Current Status,Categories And Programs,Virtual School,IB Program,Phone Number,Fax Number,Website Url,Email
3269,Madison Metropolitan,0580,Edgewood Campus School,Private School,Elementary School,K4,08,829 Edgewood College Dr,Madison,WI,53711,Dane,OPEN,,,,608-663-4100,608-663-4101,edgewoodcampus.org,apalzkill@edgewood.edu
3269,Madison Metropolitan,0590,Edgewood High School of the Sacred Heart,Private School,High School,09,12,2219 Monroe St,Madison,WI,53711,Dane,OPEN,,,,608-257-1023,608-257-9133,www.edgewoodhs.org,ehsprincipalsoffice@edgewoodhs.org
3269,Madison Metropolitan,1866,Feller School,Private School,Elementary School,KG,05,5405 Flad Ave,Madison,WI,53711,Dane,OPEN,,,,248-506-4072,,https://fellerschool.org/,fellerschool@gmail.com
3269,Madison Metropolitan,1959,Forward International Academy,Private School,High School,06,12,"2352 S. Park St. ",Madison,WI,53713,Dane,OPEN,,,,608-338-6216,,https://forwardinternationalacademy.org,vitaled@usuniversitypathways.com
3269,Madison Metropolitan,1178,Hickory Hill Academy,Private School,Elementary School,K4,08,1719 S High Point Rd,Madison,WI,53719,Dane,OPEN,,,,608-845-3245,608-848-3028,,dperkins@hickoryhillacademy.com
3269,Madison Metropolitan,0855,High Point Christian School,Private School,Elementary School,K4,08,7702 Old Sauk Rd,Madison,WI,53717,Dane,OPEN,Choice,,,608-836-7170,608-824-9135,www.highpointchristianschool.org,office@hpcsmadison.org
3269,Madison Metropolitan,0960,Holy Cross Lutheran School,Private School,Elementary School,KG,08,734 Holy Cross Way,Madison,WI,53704,Dane,OPEN,Choice,,,608-249-3101,608-249-0601,www.holycrossmadison.org,info@holycrossmadison.org
3269,Madison Metropolitan,1486,Horizon High,Private School,High School,09,12,659 N Whitney Way,Madison,WI,53713,Dane,OPEN,,,,,,www.horizonhs.org,ttgoll@tds.net
3269,Madison Metropolitan,1417,Lighthouse Christian School,Private School,Elementary School,K4,08,6402 Schroeder Rd,Madison,WI,53711,Dane,OPEN,Choice,,,608-441-9408,608-441-9408,,frontoffice@lcsmadison.net
3269,Madison Metropolitan,1512,Madison Waldorf School,Private School,Combined Elementary/Secondary School,K4,08,4100 Nakoma Rd,Madison,WI,53711,Dane,OPEN,Choice,,,608-270-9005,608-270-9337,www.madisonwaldorf.org,admin@madisonwaldorf.org
3269,Madison Metropolitan,1878,Montessori Childrens House,Private School,Elementary School,K4,KG,5530 Medical Cir,Madison,WI,53719,Dane,OPEN,,,,608-273-8600,608-441-9686,madisonmontessori.org,director@madisonmontessori.org
3269,Madison Metropolitan,2101,Operation Fresh Start Inc,Private School,High School,11,12,2670 Milwaukee Street,Madison,WI,53704,Dane,OPEN,,,,608-244-4721,608-244-8162,www.operationfreshstart.org,info@operationfreshstart.org
3269,Madison Metropolitan,2230,Our Lady Queen of Peace Grade School,Private School,Elementary School,K4,08,418 Holly Ave,Madison,WI,53711,Dane,OPEN,,,,608-231-4580,608-231-4589,www.qopc.org,maryjo.vitale@qopc.org
3269,Madison Metropolitan,2245,Our Redeemer Lutheran School,Private School,Elementary School,K4,08,1701 McKenna Blvd,Madison,WI,53711,Dane,OPEN,Choice,,,608-274-2830,608-274-7606,www.orlmadison.org,school@orlmadison.org
3269,Madison Metropolitan,1862,Preschool of the Arts,Private School,Elementary School,KG,KG,11 Science Ct,Madison,WI,53711,Dane,CLOSED,,,,608-233-1707,,http://preschoolofthearts.com,mstetzer@preschoolofthearts.com
3269,Madison Metropolitan,1744,Richardson School,Private School,Combined Elementary/Secondary School,K4,12,2802 International Ln,Madison,WI,53704,Dane,OPEN,,,,608-421-5267,608-421-5268,www.richardsonschool.com,abby.alt@richardsonschool.com
3269,Madison Metropolitan,3600,Saint Dennis Grade School,Private School,Combined Elementary/Secondary School,K4,08,409 Dempsey Rd,Madison,WI,53714,Dane,OPEN,,,,608-246-5121,608-246-5137,www.st-dennisschool.org,stdprincipal@gmail.com
3269,Madison Metropolitan,4120,Saint James Catholic School,Private School,Elementary School,KG,08,1204 Saint James Ct,Madison,WI,53715,Dane,OPEN,Choice,,,608-268-9935,--,www.stjamesschool.org,jscudder@stjamesschool.org
3269,Madison Metropolitan,5735,Saint Maria Goretti School,Private School,Elementary School,KG,08,5405 Flad Ave,Madison,WI,53711,Dane,OPEN,,,,608-271-7551,608-275-6625,www.stmariagoretti.org/school,bob.schell@smgmadison.org
3269,Madison Metropolitan,1779,Toad Hill Children's House,Private School,Elementary School,K4,KG,4418 Milwaukee St,Madison,WI,53714,Dane,OPEN,,,,608-217-9533,,toad-hill.com,info@toad-hill.com
3269,Madison Metropolitan,8690,Wingra School Inc,Private School,Elementary School,KG,08,718 Gilmore St,Madison,WI,53711,Dane,OPEN,,,,608-238-2525,608-238-6316,www.wingraschool.org,info@wingraschool.org
3269,Madison Metropolitan,1414,Wings to Soar Online Academy,Private School,Combined Elementary/Secondary School,KG,12,1109 Mendota St,Madison,WI,53714,Dane,OPEN,,,,608-620-3525,,wingstosoaronline.com,wingstosoaronline@gmail.com
3269,Madison Metropolitan,8727,Woodland Montessori School,Private School,Elementary School,K4,KG,1124 Colby St,Madison,WI,53715,Dane,OPEN,,,,608-256-8076,608-256-5423,www.woodland-montessori.org,lberry@woodland-montessori.org
3276,Manawa,7210,Saint Paul Lutheran School,Private School,Elementary School,KG,08,750 Depot St,Manawa,WI,54949,Waupaca,OPEN,Choice,,,920-596-2815,920-596-2851,www.stpaulmanawa.org,belmhorst@stpaulmanawa.org
3290,Manitowoc,0135,Bethany Evangelical Lutheran School,Private School,Elementary School,KG,08,3209 Meadow Ln,Manitowoc,WI,54220,Manitowoc,OPEN,Choice,,,920-684-9777,920-684-9587,www.bethanyeagles.org,principal@bethanyeagles.org
3290,Manitowoc,0680,First German Evangelical Lutheran Grade,Private School,Elementary School,K4,08,1025 S 8th St,Manitowoc,WI,54220,Manitowoc,OPEN,Choice,,,920-682-7021,920-682-3538,www.firstgermanlutheranschool.org,school@firstgerman.org
3290,Manitowoc,1500,Immanuel Evangelical Lutheran Grade,Private School,Elementary School,K4,08,916 Pine St,Manitowoc,WI,54220,Manitowoc,OPEN,Choice,,,920-684-3404,920-684-6461,www.ilutheran.org/school,dwilson@ilutheran.org
3290,Manitowoc,1952,Legacy Christian School of Manitowoc,Private School,Elementary School,K4,08,1859 South Alverno Road,Manitowoc,WI,54220,Manitowoc,OPEN,Choice,,,920-274-0052,,https://www.legacychristianmanitowoc.org/,info@legacychristianmanitowoc.org
3290,Manitowoc,1730,Manitowoc Lutheran High School,Private School,High School,09,12,4045 Lancer Cir,Manitowoc,WI,54220,Manitowoc,OPEN,Choice,,,920-682-0215,920-682-2363,www.mlhslancers.org,duhlhorn@mlhslancers.org
3290,Manitowoc,2460,Roncalli Catholic Schools,Private School,Combined Elementary/Secondary School,K4,12,2000 Mirro Dr,Manitowoc,WI,54220,Manitowoc,OPEN,Choice,,,920-682-8801,920-686-8110,www.roncallicatholicschools.org,steve.thiele@roncallicatholicschools.org
3290,Manitowoc,4315,Saint John's Evangelical Lutheran School,Private School,Elementary School,K4,08,7531A English Lake Rd,Manitowoc,WI,54220,Manitowoc,OPEN,,,,920-758-2633,920-758-3418,www.sjln.org,school@sjln.org
3304,Marathon City,6400,Saint Marys Grade School,Private School,Elementary School,K4,08,716 Market St,Marathon,WI,54448,Marathon,OPEN,,,,715-443-3430,715-443-2989,www.stmarysmarathon.org,mdoll@stmarysmarathon.org
3311,Marinette,1760,Saint Thomas Aquinas Academy,Private School,High School,06,12,1200 Main St,Marinette,WI,54143,Marinette,OPEN,Choice,,,715-735-7481,715-735-3375,www.thomas-aquinas.org,mdraheim@staa-edu.us
3311,Marinette,8520,Trinity Lutheran School,Private School,Elementary School,K4,08,1216 Colfax St,Marinette,WI,54143,Marinette,OPEN,Choice,,,715-732-2956,,www.trinitymarinette.com,tlssecretary@tlsmarinette.com
3318,Marion,1699,Green Meadow View Amish School,Private School,Elementary School,KG,08,E5145 County Road G,Marion,WI,54950,Waupaca,OPEN,,,,715-754-2787,,,donna.hill@marion-mustangs.org
3318,Marion,1662,Hilltop View Amish School,Private School,Elementary School,KG,08,W13206 Mielke Road,Marion,WI,54950,Shawano,OPEN,,,,715-754-2787,,,donna.hill@marion-mustangs.org
3318,Marion,1823,Pigeon River Amish School,Private School,Elementary School,KG,08,E6778 Nietzke Rd,Marion,WI,54950,Waupaca,OPEN,,,,715-754-2787,,,donna.hill@marion-mustangs.org
3318,Marion,1664,Pleasant View Amish School,Private School,Elementary School,KG,08,N10621 State Road 110,Marion,WI,54950,Waupaca,OPEN,,,,715-754-2787,,,donna.hill@marion-mustangs.org
3325,Markesan,0653,Faith Lutheran School,Private School,Elementary School,K4,08,N1529 State Road 73,Markesan,WI,53946,Green Lake,OPEN,,,,920-398-3171,,https://school.markesanlutheran.com/,principal@markesanlutheran.com
3339,Marshfield Unified,1958,Children's House of Montessori,Private School,Elementary School,K4,KG,1033 S Adams Ave,Marshfield,WI,54449,Wood,OPEN,,,,715-384-7171,,https://childrenshouseofmontessori.com,mfldmontessori@gmail.com
3339,Marshfield Unified,0430,Columbus Catholic High,Private School,High School,09,12,710 S Columbus Ave,Marshfield,WI,54449,Wood,OPEN,Choice,,,715-387-1177,715-384-4535,www.columbuscatholicschools.org,eaton.david@columbusdons.org
3339,Marshfield Unified,1031,Columbus Catholic Middle,Private School,Middle School,06,08,710 S Columbus Ave,Marshfield,WI,54449,Wood,OPEN,Choice,,,715-387-1177,715-384-4535,www.columbuscatholicschools.org,eaton.david@columbusdons.org
3339,Marshfield Unified,1540,Immanuel Lutheran Grade School,Private School,Elementary School,K4,08,604 S Chestnut Ave,Marshfield,WI,54449,Wood,OPEN,Choice,,,715-384-5121,715-389-2963,www.immanuelmarshfield.org,info@immanuelmarshfield.org
3339,Marshfield Unified,2180,Our Lady of Peace Intermediate School,Private School,Elementary School,03,05,1300 W 5th St,Marshfield,WI,54449,Wood,OPEN,Choice,,,715-384-5474,715-387-8697,www.columbuscatholicschools.org,heise.shirley@columbusdons.org
3339,Marshfield Unified,4360,Saint John the Baptist Primary School,Private School,Elementary School,K4,02,307 N Walnut Ave,Marshfield,WI,54449,Wood,OPEN,Choice,,,715-384-4989,715-384-4535,www.columbuscatholicschools.org,heise.shirley@columbusdons.org
3339,Marshfield Unified,8377,Trinity Evangelical Lutheran School,Private School,Elementary School,K4,08,9529 State Highway 80,Marshfield,WI,54449,Wood,OPEN,Choice,,,715-676-2121,715-676-3771,www.trinitymarshfield.org,office@trinitymarshfield.org
3360,Mauston,6910,Saint Patrick's School,Private School,Elementary School,KG,08,325 Mansion St,Mauston,WI,53948,Juneau,OPEN,,,,608-847-5844,608-847-4103,www.stpatricksmauston.com,toniross@stpatricksmauston.com
3367,Mayville,1580,Immanuel Lutheran School,Private School,Elementary School,K4,08,N8076 County Road AY,Mayville,WI,53050,Dodge,OPEN,Choice,,,920-387-5363,920-387-2158,www.immanuelmayville.com,pastorzahner@gmail.com
3367,Mayville,1975,Living Word Lutheran High School,Private School,High School,09,12,N8092 County Road AY,Mayville,WI,53050,Dodge,OPEN,Choice,,,920-387-5363,,http://www.immanuelmayville.com/,pastorzahner@lwlhs.com
3367,Mayville,4868,Saint John's Lutheran School,Private School,Elementary School,K4,08,520 Bridge St,Mayville,WI,53050,Dodge,OPEN,Choice,,,920-387-4310,920-387-2321,www.stjohnsmayville.com,principal@stjohnsmayville.com
3367,Mayville,6420,Saint Mary School,Private School,Elementary School,K4,05,28 Naber St,Mayville,WI,53050,Dodge,OPEN,Choice,,,920-387-2920,,www.stmarymayville.org,myauck@stmarymayville.org
3381,McFarland,1984,Goldenrod Montessori,Private School,Elementary School,K4,06,3702 County Highway Ab,McFarland,WI,53885,Dane,OPEN,,,,262-893-7109,,https://goldenrodschool.org,hello@goldenrodschool.org
3409,Medford Area Public,1220,Holy Rosary Catholic School,Private School,Elementary School,K4,06,215 S Washington Ave,Medford,WI,54451,Taylor,OPEN,Choice,,,715-748-3336,715-748-5110,https://www.school.hrmedford.org/school,principal@hrmedford.org
3409,Medford Area Public,1585,Immanuel Lutheran School,Private School,Elementary School,K4,K4,420 Lincoln St,Medford,WI,54451,Taylor,OPEN,,,,715-748-2921,715-748-2948,www.diedforme.org,ils@diedforme.org
3430,Menasha Joint,1954,Chileda Learning Center Menasha Campus,Private School,Combined Elementary/Secondary School,KG,12,1180 Province Terrace,Menasha,WI,54952,Calumet,OPEN,,,,608-782-6480,608-782-6481,https://www.chileda.org,MenashaInfo@chileda.org
3430,Menasha Joint,5980,Saint Mary Grade School,Private School,Elementary School,K4,05,540 2nd St,Menasha,WI,54952,Winnebago,OPEN,Choice,,,920-725-5351,920-725-7612,www.smcatholicschools.org,acihlar@smcatholicschools.org
3430,Menasha Joint,2049,Seeds of Greatness Academy,Private School,Combined Elementary/Secondary School,KG,12,1476 Kenwood Dr,Menasha,WI,54952,Winnebago,OPEN,,,,920-888-8725,,www.seedsofgreatness.biz,admin@seedsofgreatness.biz
3430,Menasha Joint,1985,Shepherd of the Valley Lutheran School,Private School,Elementary School,K4,K4,829 Appleton Rd,Menasha,WI,54952,Winnebago,OPEN,Choice,,,920-731-4001,,https://www.svls.us,jacob.steinmetz@svls.us
3430,Menasha Joint,8420,Trinity Lutheran Grade School,Private School,Elementary School,K4,08,300 Broad St,Menasha,WI,54952,Winnebago,OPEN,,,,920-725-1715,,www.trinitymenasha.com,ndahms@trinitymenasha.com
3437,Menomonee Falls,0857,Aquinas Academy,Private School,Elementary School,K4,08,N72W15935 Good Hope Rd,Menomonee Falls,WI,53051,Waukesha,OPEN,Choice,,,262-502-1540,262-502-1750,www.aquinasacademy.com,info@aquinasacademy.com
3437,Menomonee Falls,0210,Bethlehem Evangelical Lutheran School,Private School,Middle School,05,08,N84W15252 Menomonee Ave,Menomonee Falls,WI,53051,Waukesha,OPEN,Choice,,,262-251-3120,262-251-4679,www.bethlehem-wels.org,pkoester@bethlehem-wels.org
3437,Menomonee Falls,1734,Chesterton Academy of Milwaukee Inc,Private School,High School,09,12,N74W13646 Appleton Ave,Menomonee Falls,WI,53051,Waukesha,OPEN,Choice,,,262-788-8400,,www.chestertonacademymilwaukee.org,office@chestertonmke.org
3437,Menomonee Falls,0656,Falls Baptist Academy,Private School,Combined Elementary/Secondary School,KG,12,N69W12703 Appleton Ave,Menomonee Falls,WI,53051,Waukesha,OPEN,,,,262-251-7051,262-251-7043,www.fallsbaptist.org,fba@fallsbaptist.org
3437,Menomonee Falls,0818,Grace Lutheran School,Private School,Combined Elementary/Secondary School,K4,08,N87W16173 Kenwood Blvd,Menomonee Falls,WI,53051,Waukesha,OPEN,Choice,,,262-251-7140,--,www.grace-connect.org,schooloffice@gracemenomoneefalls.org
3437,Menomonee Falls,1935,Holy Cross Lutheran School,Private School,Elementary School,K4,K4,W156N8131 Pilgrim Rd,Menomonee Falls,WI,53051,Waukesha,OPEN,,,,262-502-4104,,www.holycrosslutheranschool.org,school@holycrosslutheran.org
3437,Menomonee Falls,5990,Saint Mary Parish School,Private School,Elementary School,K4,08,N89W16215 Cleveland Ave,Menomonee Falls,WI,53051,Waukesha,OPEN,Choice,,,262-251-1050,262-502-1671,www.stmaryparishschool.org,joynerl@smps.school
3444,Menomonie Area,5100,Saint Joseph Grade School,Private School,Elementary School,K4,05,910 Wilson Ave,Menomonie,WI,54751,Dunn,OPEN,Choice,,,715-232-4920,715-232-4923,menomoniecatholic.org,Deborah.Skalecki@menomoniecatholic.org
3444,Menomonie Area,7270,Saint Paul's Lutheran School,Private School,Elementary School,K4,08,1100 E 9th St,Menomonie,WI,54751,Dunn,OPEN,Choice,,,715-235-9622,715-235-9625,www.stpaulmenomonie.com,school@stpaulmenomonie.com
3444,Menomonie Area,1949,Summit Christian Academy,Private School,Combined Elementary/Secondary School,K4,09,3502 Wilson St NE,Menomonie,WI,54751,Dunn,OPEN,Choice,,,715-440-4097,,https://www.summitacademywi.net,info@summitacademywi.net
3444,Menomonie Area,1573,Timothy Academy,Private School,Combined Elementary/Secondary School,K4,12,E6443 650th Ave,Menomonie,WI,54751,Dunn,OPEN,,,,715-235-5982,,,kathrynlvoss@gmail.com
3479,Mequon-Thiensville,0280,Christ Alone Lutheran School,Private School,Elementary School,K4,08,110 Division St,Thiensville,WI,53092,Ozaukee,OPEN,Choice,,,262-242-3870,,christaloneschool.org,michael_henning@christaloneschool.org
3479,Mequon-Thiensville,8240,Lumen Christi Catholic School,Private School,Combined Elementary/Secondary School,K4,08,11300 N Saint James Ln,Mequon,WI,53092,Ozaukee,OPEN,,,,262-242-7960,262-512-8986,www.lumenchristiparish.org/lccschool,lcschool@lumenchristiparish.org
3479,Mequon-Thiensville,2009,New World Montessori School,Private School,Elementary School,K4,06,10333 N Enterprise Dr,Mequon,WI,53092,Ozaukee,OPEN,,,,414-351-6000,,https://nwmontessori.org/,priscilla@nwmontessori.org
3479,Mequon-Thiensville,8430,Trinity Lutheran School,Private School,Elementary School,K4,08,10729 W Freistadt Rd,Mequon,WI,53097,Ozaukee,OPEN,Choice,,,262-242-2045,262-242-4407,https://trinitymequon.org/school/,office@trinityfreistadt.com
3500,Merrill Area,1934,Christus Vincit Academy,Private School,Elementary School,K4,10,1208 N Center Ave,Merrill,WI,54452,Lincoln,OPEN,Choice,,,715-935-1133,,https://christusvincitacademy.org,alex.sommers@christusvincitacademy.org
3500,Merrill Area,2027,Gleason Mennonite School,Private School,Combined Elementary/Secondary School,01,08,N5626 State Rd 17,Gleason,WI,54435,Lincoln,OPEN,,,,715-873-3461,,,ronaldm@norcell.us
3500,Merrill Area,2070,NTC Christian Academy,Private School,Combined Elementary/Secondary School,K4,12,N2519 Highway K,Merrill,WI,54452,Lincoln,OPEN,,,,715-536-6855,715-539-0025,,pamhohman@yahoo.com
3500,Merrill Area,7635,Saint Francis Xavier Catholic School,Private School,Elementary School,K4,08,1708 E 10th St,Merrill,WI,54452,Lincoln,OPEN,Choice,,,715-536-6083,715-536-7536,,principal@stfrancismerrill.org
3500,Merrill Area,4480,Saint John Lutheran School,Private School,Combined Elementary/Secondary School,KG,08,1104 E 3rd St,Merrill,WI,54452,Lincoln,OPEN,Choice,,,715-536-7264,715-539-3381,www.stjohnmerrill.org,schooloffice@stjohnmerrill.org
3500,Merrill Area,8440,Trinity Lutheran School,Private School,Combined Elementary/Secondary School,K4,08,611 W Main St,Merrill,WI,54452,Lincoln,OPEN,Choice,,,715-536-7501,,trinitymerrill.org,scott.johnson@tlsmerrill.com
3549,Middleton-Cross Plains Area,1851,Divine Mercy Academy,Private School,Elementary School,K4,05,7129 County Rd K,Middleton,WI,53562,Dane,OPEN,,,,608-709-7343,,https://www.divinemercyacademywi.org/,admin@divinemercyacademywi.org
3549,Middleton-Cross Plains Area,1418,Madinah Academy of Madison,Private School,Combined Elementary/Secondary School,K4,08,6505 Watts Rd,Madison,WI,53719,Dane,OPEN,Choice,,,608-888-2021,--,www.mamonline.org,principal@mamonline.org
3549,Middleton-Cross Plains Area,1715,Madison Community Montessori School,Private School,Combined Elementary/Secondary School,K4,08,8406 Ellington Way,Middleton,WI,53562,Dane,OPEN,,,,608-827-6267,,www.madisoncommunitymontessori.org,office@madisoncommunitymontessori.org
3549,Middleton-Cross Plains Area,1739,Primrose School of Middleton,Private School,Elementary School,K4,K4,3000 Deming Way,Middleton,WI,53562,Dane,OPEN,,,,608-841-1684,608-501-1567,www.primrosemiddleton.com,amanda@primrosemiddleton.com
3549,Middleton-Cross Plains Area,1360,Saint Ambrose Academy,Private School,Combined Elementary/Secondary School,06,12,702 S High Point Rd,Madison,WI,53719,Dane,OPEN,Choice,,,608-827-5863,608-833-1129,www.ambroseacademy.org,scott.schmiesing@ambroseacademy.org
